date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,windturbines_mw
2013-10-23,16.3,13.0,19.8,0.8,0.0,180.3,17.7,42.8,1005.8,76,445434.0
2013-10-24,12.8,6.6,17.0,0.0,0.0,222.0,11.2,32.3,1015.9,392,237975.0
2013-10-25,12.0,6.5,16.2,2.8,0.0,127.0,12.1,31.8,1014.7,8,149890.0
2013-10-26,16.1,13.3,19.6,1.1,0.0,193.7,14.7,36.3,1010.6,142,299636.0
2013-10-27,15.3,12.3,18.2,2.4,0.0,205.7,24.4,66.5,1003.9,194,671977.0
2013-10-28,14.5,11.3,19.0,2.7,0.0,213.0,30.1,90.6,998.2,50,825129.0
2013-10-29,11.0,7.3,13.8,1.0,0.0,225.0,21.5,50.2,1009.5,124,591260.0
2013-10-30,8.1,4.3,12.7,0.9,0.0,219.3,14.8,37.7,1020.4,312,390913.0
2013-10-31,7.7,3.2,12.5,0.5,0.0,179.3,15.0,34.1,1022.7,454,242717.0
2013-11-01,9.2,6.6,11.3,6.2,0.0,189.0,15.7,31.7,1014.6,22,171996.0
2013-11-02,10.2,7.5,13.3,5.9,0.0,182.0,11.6,39.5,1002.6,4,242530.0
2013-11-03,9.2,6.3,12.2,0.9,0.0,215.7,20.2,54.7,999.9,70,118772.0
2013-11-04,8.4,5.6,12.4,11.0,0.0,203.0,21.9,52.4,989.7,10,175151.0
2013-11-05,7.1,4.2,10.1,4.6,0.0,215.7,16.7,43.8,994.8,192,47810.0
2013-11-06,7.9,5.7,10.9,9.5,0.0,228.7,15.6,48.2,997.9,50,28164.0
2013-11-07,11.1,8.2,14.6,7.3,0.0,224.3,14.9,45.7,1004.2,56,172892.0
2013-11-08,9.3,7.2,11.5,2.1,0.0,192.0,8.9,29.8,1008.1,80,165636.0
2013-11-09,8.9,5.8,11.5,2.2,0.0,210.7,22.3,59.8,1005.6,226,176348.0
2013-11-10,5.8,1.9,8.4,1.7,0.0,260.0,13.9,39.0,1006.9,94,311166.0
2013-11-11,4.6,-0.9,8.7,0.0,0.0,204.3,8.9,24.4,1027.3,260,102881.0
2013-11-12,5.4,2.7,7.8,1.0,0.0,174.3,11.3,26.2,1025.5,82,45750.0
2013-11-13,6.0,2.2,9.2,0.0,0.0,180.0,10.8,29.3,1028.4,220,151752.0
2013-11-14,4.5,1.6,7.4,0.0,0.0,164.3,9.9,23.5,1021.2,174,58204.0
2013-11-15,5.2,1.7,7.3,0.0,0.0,107.3,6.8,23.2,1027.4,112,16036.0
2013-11-16,3.2,0.2,6.8,0.0,0.0,193.7,11.6,26.1,1029.4,196,137722.0
2013-11-17,4.7,2.1,7.1,0.0,0.0,199.3,7.2,22.4,1024.6,0,56201.0
2013-11-18,5.4,4.1,6.7,0.0,0.0,162.7,11.2,25.8,1011.9,0,105753.0
2013-11-19,5.6,4.0,6.8,1.6,0.0,175.7,9.8,24.2,1006.7,8,58637.0
2013-11-20,3.5,0.6,6.2,2.3,0.0,314.0,10.2,23.9,1003.7,68,118221.0
2013-11-21,2.5,0.3,5.3,2.1,0.0,43.3,9.9,29.2,1003.8,146,69814.0
2013-11-22,4.1,2.5,5.2,0.3,0.0,23.0,11.9,25.9,1010.7,0,121050.0
2013-11-23,5.3,2.4,7.7,0.0,0.0,242.7,10.4,26.6,1017.4,44,81191.0
2013-11-24,3.0,-1.5,5.6,0.3,0.0,318.7,12.7,42.3,1020.6,136,295841.0
2013-11-25,0.4,-3.2,4.5,0.3,0.0,325.7,10.3,29.9,1027.8,288,286977.0
2013-11-26,-1.1,-5.2,2.8,0.0,0.0,235.7,6.5,16.3,1032.8,254,118341.0
2013-11-27,1.8,-1.8,5.0,0.6,0.0,193.3,13.0,29.5,1030.6,26,330193.0
2013-11-28,6.5,4.0,8.2,0.2,0.0,269.0,16.6,39.6,1027.0,44,544504.0
2013-11-29,5.3,2.8,7.0,7.7,0.0,250.7,17.2,51.7,1017.0,0,478585.0
2013-11-30,4.8,3.2,6.0,0.2,0.0,280.0,13.1,37.2,1016.1,6,246442.0
2013-12-01,5.8,2.0,8.2,0.2,0.0,272.3,14.4,39.6,1025.7,20,74096.0
2013-12-02,2.0,-1.8,6.2,0.0,0.0,182.0,6.6,20.0,1033.5,254,96502.0
2013-12-03,0.4,-2.5,3.7,0.0,0.0,174.7,8.6,20.3,1028.7,202,49275.0
2013-12-04,2.3,-2.3,5.7,2.3,0.0,222.0,12.9,34.6,1022.4,0,200063.0
2013-12-05,3.2,0.5,5.4,6.2,0.0,237.3,28.4,95.7,1012.6,20,113674.0
2013-12-06,1.8,0.2,3.4,2.2,0.0,286.7,34.6,83.3,1009.7,24,44089.0
2013-12-07,2.0,0.4,3.5,1.3,3.3,265.0,17.2,50.2,1020.7,32,90486.0
2013-12-08,5.5,2.2,8.3,8.7,3.3,227.3,16.9,46.5,1020.7,4,163721.0
2013-12-09,8.4,7.1,9.6,3.0,0.0,263.7,17.4,45.6,1023.8,42,15908.0
2013-12-10,7.2,5.4,8.8,0.1,0.0,214.0,10.2,24.6,1033.6,56,204645.0
2013-12-11,5.2,3.7,6.4,0.0,0.0,202.0,12.1,24.8,1033.4,10,187409.0
2013-12-12,3.0,1.3,4.4,0.0,0.0,178.0,13.4,27.1,1029.1,48,68486.0
2013-12-13,1.3,-0.5,3.2,0.2,0.0,190.0,11.3,24.0,1024.1,84,91429.0
2013-12-14,2.4,-1.2,5.6,1.3,0.0,201.7,11.8,31.7,1024.7,0,176026.0
2013-12-15,5.5,3.0,7.5,0.9,0.0,192.0,17.0,39.0,1026.1,0,436142.0
2013-12-16,6.6,3.7,10.1,0.0,0.0,173.7,18.0,38.7,1024.3,238,453583.0
2013-12-17,5.8,3.0,9.8,0.1,0.0,193.3,11.3,28.1,1023.8,178,258174.0
2013-12-18,5.2,2.9,7.7,0.5,0.0,153.3,12.6,28.7,1018.7,36,199372.0
2013-12-19,5.7,1.4,8.3,1.5,0.0,175.0,15.9,38.9,1007.9,2,457781.0
2013-12-20,3.9,1.1,6.6,0.1,0.0,194.3,13.1,36.1,1021.0,84,267248.0
2013-12-21,5.1,2.3,7.7,1.7,0.0,191.3,23.9,51.9,1023.5,18,660029.0
2013-12-22,7.8,4.6,9.9,2.9,0.0,208.0,23.3,51.4,1014.1,26,732583.0
2013-12-23,7.2,3.9,10.8,0.0,0.0,205.3,20.5,55.8,1011.9,264,554517.0
2013-12-24,10.9,8.2,12.5,1.9,0.0,180.0,29.8,61.6,995.8,0,842766.0
2013-12-25,8.1,3.7,11.3,0.7,0.0,179.3,14.3,50.5,991.4,14,352899.0
2013-12-26,4.9,2.3,6.6,1.2,0.0,92.7,6.9,21.3,997.0,32,53699.0
2013-12-27,6.7,3.4,9.6,1.1,0.0,186.7,22.8,55.9,1000.5,146,556294.0
2013-12-28,7.6,4.9,10.6,3.7,0.0,184.0,12.9,38.5,1000.6,0,447434.0
2013-12-29,5.1,2.6,6.9,1.6,0.0,218.3,14.9,37.6,1013.3,34,343178.0
2013-12-30,3.3,0.6,5.8,0.0,0.0,184.0,17.5,34.6,1023.4,362,333859.0
2013-12-31,3.5,1.2,6.3,0.3,0.0,145.7,15.6,34.7,1017.4,284,285661.0
2014-01-01,3.6,0.7,6.6,0.3,0.0,154.7,15.5,34.9,1010.1,158,301453.0
2014-01-02,6.1,2.6,8.7,1.0,0.0,163.0,18.5,42.2,1003.2,14,402075.0
2014-01-03,7.2,3.5,10.6,2.1,0.0,178.3,17.6,71.5,1006.0,126,70994.0
2014-01-04,6.4,4.4,8.7,1.6,0.0,158.3,16.7,40.4,1005.0,98,63387.0
2014-01-05,5.2,2.0,7.9,0.5,0.0,207.3,12.8,33.0,1004.9,118,100002.0
2014-01-06,6.8,2.2,10.6,6.8,0.0,169.0,18.6,45.5,1007.5,28,53385.0
2014-01-07,9.6,6.8,12.3,3.0,0.0,194.7,19.1,44.6,1011.4,244,94092.0
2014-01-08,8.7,5.2,11.2,2.6,0.0,213.7,17.3,54.6,1015.1,92,46896.0
2014-01-09,8.6,4.9,12.2,1.8,0.0,198.7,21.8,65.9,1006.0,4,62144.0
2014-01-10,5.8,3.7,8.1,0.5,0.0,244.0,21.7,52.4,1011.8,100,4281.0
2014-01-11,4.7,0.9,7.8,3.1,0.0,217.0,18.1,52.5,1013.8,138,77936.0
2014-01-12,3.6,0.1,6.6,0.0,0.0,220.7,17.8,48.1,1019.8,238,541455.0
2014-01-13,3.4,0.3,6.2,0.8,0.0,157.7,12.5,33.9,1012.0,42,140464.0
2014-01-14,4.1,1.9,6.5,0.0,0.0,113.3,9.6,23.5,1008.1,148,12676.0
2014-01-15,3.3,1.6,4.3,3.1,0.0,124.7,11.9,28.0,1009.3,4,49150.0
2014-01-16,4.1,2.6,5.8,4.2,0.0,128.3,17.3,33.7,1003.4,0,266023.0
2014-01-17,6.5,4.1,8.7,0.8,0.0,159.0,11.6,25.3,1001.9,68,143429.0
2014-01-18,5.0,2.5,7.6,0.0,0.0,125.0,15.5,42.7,1004.6,212,228512.0
2014-01-19,2.8,-0.1,5.8,0.0,0.0,99.7,21.5,45.4,1004.4,40,493524.0
2014-01-20,-0.1,-0.9,0.9,0.0,0.0,63.3,14.9,30.6,1006.9,0,150380.0
2014-01-21,-0.8,-1.7,0.0,0.7,0.0,153.7,9.7,20.5,1012.2,0,16860.0
2014-01-22,-1.9,-4.1,-0.1,0.0,10.0,99.3,13.9,29.6,1015.8,80,52357.0
2014-01-23,-2.5,-4.6,-1.1,2.2,10.0,113.3,16.7,37.2,1016.8,22,111516.0
2014-01-24,-3.3,-6.6,-1.9,0.2,6.7,156.3,16.7,38.8,1018.1,0,156933.0
2014-01-25,-6.3,-8.2,-3.9,1.6,6.7,117.0,15.4,45.6,1020.5,186,121578.0
2014-01-26,-5.7,-8.0,-3.2,4.8,6.7,150.3,20.3,46.1,1008.4,190,155796.0
2014-01-27,-0.6,-5.5,3.0,0.6,13.3,146.3,15.7,40.0,996.6,92,233960.0
2014-01-28,-0.2,-3.0,2.4,0.0,23.3,119.7,16.9,39.0,1002.5,94,151795.0
2014-01-29,-3.1,-4.4,-0.7,0.0,23.3,103.0,20.6,42.2,1006.5,88,273537.0
2014-01-30,-2.5,-4.6,-0.3,0.0,16.7,107.0,18.1,35.5,1011.0,68,306954.0
2014-01-31,-0.9,-4.5,2.6,0.0,16.7,114.7,13.2,32.9,1009.3,168,188843.0
2014-02-01,3.0,-0.5,5.9,2.6,13.3,154.3,17.3,39.6,1002.8,122,480167.0
2014-02-02,3.3,-0.3,6.9,0.2,6.7,159.3,10.4,24.8,1012.7,274,72477.0
2014-02-03,1.7,-1.6,4.2,0.0,0.0,118.3,12.0,34.3,1014.8,144,65684.0
2014-02-04,3.0,0.5,7.0,0.0,0.0,147.3,13.9,30.2,1009.8,286,166230.0
2014-02-05,2.6,-0.3,5.7,0.0,0.0,139.7,16.8,38.4,1001.5,262,214610.0
2014-02-06,6.3,2.6,10.0,1.7,0.0,186.7,18.7,50.9,1002.5,176,34491.0
2014-02-07,7.8,3.3,12.6,2.8,0.0,181.0,25.4,78.1,994.3,50,109082.0
2014-02-08,6.3,2.7,9.2,0.8,0.0,178.7,20.5,49.2,995.2,72,91919.0
2014-02-09,5.8,2.5,8.6,0.2,0.0,195.7,23.3,56.5,993.6,140,85628.0
2014-02-10,4.4,1.0,8.2,0.5,0.0,149.7,14.9,36.7,997.8,262,5391.0
2014-02-11,4.9,2.3,8.3,0.6,0.0,203.7,16.7,47.0,1000.2,92,190678.0
2014-02-12,4.7,1.4,8.6,0.2,0.0,196.3,18.1,43.8,1004.8,356,143803.0
2014-02-13,5.4,1.4,8.6,4.2,0.0,181.3,18.2,46.5,996.0,176,410438.0
2014-02-14,4.7,1.6,8.3,2.1,0.0,204.0,19.6,52.5,1003.8,186,422670.0
2014-02-15,9.3,4.9,12.8,0.5,0.0,183.0,26.8,57.8,997.8,64,696912.0
2014-02-16,6.7,2.5,9.7,0.0,0.0,228.7,22.0,59.5,1005.8,148,696078.0
2014-02-17,4.9,0.7,9.7,0.0,0.0,204.0,12.1,29.8,1013.6,334,213319.0
2014-02-18,4.8,0.9,8.8,2.1,0.0,155.0,10.1,24.5,1014.4,118,130658.0
2014-02-19,6.1,3.7,8.8,0.5,0.0,225.3,11.5,29.4,1011.0,10,196079.0
2014-02-20,7.5,3.5,11.7,1.5,0.0,191.0,15.0,39.2,1009.9,190,234912.0
2014-02-21,6.7,2.4,9.8,1.9,0.0,207.0,15.3,45.5,1005.4,70,303299.0
2014-02-22,5.0,1.4,9.2,0.1,0.0,207.0,17.7,41.2,1013.1,266,286827.0
2014-02-23,5.8,1.7,10.9,0.0,0.0,176.0,14.8,36.8,1020.6,496,208634.0
2014-02-24,6.8,1.4,13.2,0.0,0.0,137.7,17.7,42.5,1016.9,550,369506.0
2014-02-25,7.7,2.7,13.2,0.4,0.0,139.7,13.6,29.9,1012.0,410,260577.0
2014-02-26,7.3,2.3,11.9,0.7,0.0,181.3,7.3,22.3,1015.7,212,72842.0
2014-02-27,5.5,-0.6,10.8,1.8,0.0,144.7,10.3,31.9,1014.9,282,53623.0
2014-02-28,4.9,-0.1,7.9,0.8,0.0,140.3,10.3,25.8,1004.7,32,75669.0
2014-03-01,4.2,-0.6,9.3,0.1,0.0,102.0,9.6,26.3,1002.9,224,469732.0
2014-03-02,4.6,0.0,9.5,0.0,0.0,160.7,10.3,29.0,1002.5,264,150529.0
2014-03-03,5.6,1.3,11.0,0.0,0.0,121.3,17.4,43.2,994.9,312,310263.0
2014-03-04,5.9,0.6,11.4,0.6,0.0,190.7,7.2,21.2,1003.2,210,110928.0
2014-03-05,5.5,1.4,10.5,0.0,0.0,333.0,7.3,24.2,1017.6,178,83286.0
2014-03-06,5.7,-0.8,11.9,0.0,0.0,188.0,9.6,23.2,1028.6,362,13488.0
2014-03-07,6.8,1.5,12.9,0.0,0.0,156.7,10.6,28.6,1026.3,378,71831.0
2014-03-08,8.0,0.5,14.0,0.0,0.0,124.7,10.1,33.1,1031.7,602,68621.0
2014-03-09,10.7,2.2,19.4,0.0,0.0,139.7,13.4,30.5,1029.7,610,171979.0
2014-03-10,9.9,0.9,18.7,0.0,0.0,139.0,8.4,29.1,1025.9,632,51178.0
2014-03-11,7.9,0.7,15.3,0.0,0.0,62.7,11.4,31.3,1031.4,618,489183.0
2014-03-12,7.6,-1.1,16.3,0.0,0.0,79.0,6.8,21.5,1033.2,638,12458.0
2014-03-13,8.4,-0.6,17.5,0.0,0.0,103.7,6.5,20.3,1027.9,640,34380.0
2014-03-14,7.0,0.4,13.2,0.9,0.0,240.7,10.3,34.3,1023.3,458,178084.0
2014-03-15,8.5,6.5,11.6,2.3,0.0,282.7,30.9,68.5,1013.1,146,916451.0
2014-03-16,9.4,6.5,11.5,0.3,0.0,280.3,29.9,65.4,1011.2,12,1031368.0
2014-03-17,9.6,6.7,11.7,0.0,0.0,269.7,21.9,47.2,1015.2,4,746497.0
2014-03-18,9.3,6.6,12.5,1.7,0.0,246.0,16.3,48.0,1012.6,22,323004.0
2014-03-19,9.9,6.8,13.2,0.5,0.0,257.3,20.6,53.7,1016.3,132,644074.0
2014-03-20,13.0,4.9,20.1,0.0,0.0,192.0,19.0,44.2,1014.3,634,503086.0
2014-03-21,11.2,3.5,17.0,3.4,0.0,228.3,20.3,59.3,1006.7,208,624265.0
2014-03-22,7.0,2.9,12.0,2.8,0.0,185.0,12.5,38.1,1003.8,98,132833.0
2014-03-23,5.7,1.6,10.0,0.0,0.0,225.0,10.5,31.1,1005.3,192,65687.0
2014-03-24,4.1,0.6,8.7,2.7,0.0,224.0,7.5,30.4,1011.0,138,61391.0
2014-03-25,4.2,-1.4,9.7,1.2,0.0,241.3,9.0,31.9,1010.7,336,91746.0
2014-03-26,5.4,-0.1,11.2,0.4,0.0,119.7,11.5,43.3,1015.1,474,168439.0
2014-03-27,6.7,0.8,13.0,0.0,0.0,80.7,15.0,37.8,1017.0,596,235886.0
2014-03-28,7.7,1.6,11.9,0.0,0.0,79.0,13.3,31.0,1020.3,214,82569.0
2014-03-29,10.2,2.3,17.1,0.0,0.0,95.3,10.6,32.3,1021.8,574,47473.0
2014-03-30,11.7,3.2,19.8,0.0,0.0,93.3,7.2,22.9,1017.0,536,22827.0
2014-03-31,11.2,4.3,18.0,0.0,0.0,267.0,6.2,20.6,1014.0,260,24125.0
2014-04-01,10.4,4.3,16.2,0.0,0.0,70.3,9.4,26.4,1012.5,336,431496.0
2014-04-02,12.3,4.8,20.1,0.0,0.0,117.0,10.9,27.9,1008.1,536,206433.0
2014-04-03,12.3,6.0,19.1,0.0,0.0,97.0,10.2,34.3,1004.9,384,54018.0
2014-04-04,10.2,6.7,13.7,6.8,0.0,61.0,14.7,31.6,1009.9,18,223914.0
2014-04-05,10.0,6.5,13.2,1.2,0.0,178.7,10.6,28.7,1014.8,20,150493.0
2014-04-06,12.3,6.2,17.5,4.2,0.0,199.7,9.7,29.3,1016.6,266,50734.0
2014-04-07,15.8,11.7,20.6,0.2,0.0,195.0,12.2,37.0,1013.9,210,92599.0
2014-04-08,10.9,5.1,16.3,5.5,0.0,241.0,21.5,70.4,1011.8,148,50811.0
2014-04-09,8.6,4.3,12.9,0.9,0.0,267.0,20.9,56.9,1019.3,158,184351.0
2014-04-10,9.5,5.8,12.3,0.0,0.0,304.7,10.3,28.9,1020.2,56,196078.0
2014-04-11,10.1,3.9,14.9,0.7,0.0,179.0,8.4,29.2,1018.6,212,289162.0
2014-04-12,9.7,3.5,15.3,0.5,0.0,295.7,7.8,29.8,1016.9,392,148933.0
2014-04-13,10.2,6.5,14.3,2.6,0.0,263.0,16.5,45.3,1015.3,304,345346.0
2014-04-14,7.4,3.7,11.4,4.1,0.0,280.7,25.8,77.6,1011.8,282,684871.0
2014-04-15,6.7,2.2,11.5,0.2,0.0,318.7,19.1,46.4,1021.8,324,495580.0
2014-04-16,7.5,-0.8,14.1,0.0,0.0,147.7,7.6,26.4,1029.2,722,39192.0
2014-04-17,10.0,1.9,16.3,3.8,0.0,182.0,14.9,42.1,1019.7,612,233550.0
2014-04-18,7.7,3.2,11.4,3.0,0.0,277.7,14.1,42.6,1011.4,132,150159.0
2014-04-19,11.1,2.4,18.7,0.0,0.0,51.3,14.9,41.7,1016.6,666,216692.0
2014-04-20,14.8,7.9,20.5,0.7,0.0,77.3,17.0,45.4,1010.3,586,311237.0
2014-04-21,12.4,8.1,18.5,1.6,0.0,76.3,13.4,40.9,1006.8,248,202958.0
2014-04-22,13.3,8.3,19.6,2.5,0.0,109.7,8.7,26.3,1011.3,324,82063.0
2014-04-23,13.5,8.0,19.9,0.0,0.0,86.0,8.2,25.2,1018.8,314,50637.0
2014-04-24,12.1,7.7,19.0,1.0,0.0,62.0,9.1,28.9,1019.5,120,44149.0
2014-04-25,15.5,7.9,22.9,0.3,0.0,90.3,13.0,38.8,1014.0,704,167601.0
2014-04-26,14.9,8.3,20.9,1.6,0.0,69.3,10.2,31.0,1010.9,440,102013.0
2014-04-27,13.7,9.8,18.2,1.4,0.0,102.7,13.8,35.1,1007.8,320,180427.0
2014-04-28,13.9,7.7,19.6,2.2,0.0,70.0,11.3,33.9,1010.5,348,108562.0
2014-04-29,14.2,8.3,19.4,0.2,0.0,129.0,7.0,22.9,1011.2,372,29094.0
2014-04-30,14.7,8.8,20.3,0.0,0.0,126.7,6.9,23.4,1009.9,276,21982.0
2014-05-01,12.7,8.4,17.7,7.4,0.0,177.3,10.5,36.5,1010.5,340,264578.0
2014-05-02,7.9,3.8,11.1,2.5,0.0,147.7,16.7,37.6,1017.4,68,227190.0
2014-05-03,8.2,0.4,13.9,0.0,0.0,119.3,11.9,40.2,1023.1,716,28680.0
2014-05-04,7.6,2.2,11.8,0.0,0.0,208.3,11.4,32.7,1022.0,260,65996.0
2014-05-05,10.1,2.3,16.3,0.0,0.0,196.3,7.2,22.5,1017.7,436,25645.0
2014-05-06,13.5,8.0,19.3,10.8,0.0,148.7,15.0,46.2,1010.0,120,221681.0
2014-05-07,12.7,8.8,17.2,3.3,0.0,232.3,14.5,48.3,1008.4,194,133487.0
2014-05-08,11.6,7.9,15.0,8.6,0.0,216.0,15.5,42.2,1010.2,100,47978.0
2014-05-09,13.0,8.1,17.6,5.1,0.0,230.7,18.7,55.2,1008.2,152,108581.0
2014-05-10,11.6,7.9,15.3,7.3,0.0,204.0,17.3,42.1,1008.3,150,141655.0
2014-05-11,11.5,9.2,15.1,2.3,0.0,229.7,23.1,58.0,1001.7,218,51266.0
2014-05-12,10.7,7.5,14.3,4.9,0.0,240.3,18.2,47.8,1006.8,120,53778.0
2014-05-13,10.2,5.7,14.0,2.2,0.0,266.3,14.2,42.3,1013.5,276,207529.0
2014-05-14,9.1,3.9,14.3,0.8,0.0,296.3,15.5,52.3,1024.2,288,236132.0
2014-05-15,9.7,4.2,14.3,0.0,0.0,330.3,12.0,34.4,1031.8,134,162478.0
2014-05-16,11.9,3.9,18.3,0.0,0.0,119.3,13.8,40.7,1029.0,762,259312.0
2014-05-17,13.2,6.3,20.3,2.1,0.0,232.3,12.2,40.2,1021.1,586,209261.0
2014-05-18,13.1,7.0,18.7,2.4,0.0,34.0,8.5,28.7,1013.4,378,111738.0
2014-05-19,15.7,10.5,21.1,0.0,0.0,115.3,8.9,28.7,1009.5,350,35405.0
2014-05-20,19.5,10.5,26.9,0.0,0.0,113.7,8.9,34.1,1012.2,720,38577.0
2014-05-21,21.7,13.5,27.3,0.0,0.0,125.3,10.3,30.4,1011.9,552,118958.0
2014-05-22,21.6,14.9,28.5,4.6,0.0,142.7,13.5,46.6,1008.2,668,205228.0
2014-05-23,17.0,12.3,21.1,3.4,0.0,206.0,10.8,36.6,1009.2,306,157010.0
2014-05-24,16.0,10.3,21.6,2.4,0.0,175.0,8.4,32.5,1014.3,366,26327.0
2014-05-25,17.2,9.9,22.9,0.0,0.0,213.3,7.2,23.0,1019.1,706,34150.0
2014-05-26,17.7,11.1,22.6,2.1,0.0,72.7,14.4,41.6,1016.5,562,219683.0
2014-05-27,14.7,11.6,18.3,8.3,0.0,121.0,16.3,43.4,1011.0,54,326120.0
2014-05-28,11.7,8.9,13.5,6.7,0.0,125.3,17.4,37.8,1012.5,0,359810.0
2014-05-29,10.6,7.0,13.8,0.2,0.0,140.3,12.1,33.6,1017.4,136,122445.0
2014-05-30,12.4,4.2,18.2,0.0,0.0,235.0,12.1,38.9,1020.7,652,135568.0
2014-05-31,13.4,5.8,19.3,0.0,0.0,194.0,13.1,35.4,1020.1,646,177582.0
2014-06-01,12.9,7.1,17.4,0.0,0.0,308.7,9.4,26.9,1020.0,504,545224.0
2014-06-02,14.6,5.8,21.2,0.0,0.0,49.0,8.2,30.0,1018.7,714,398311.0
2014-06-03,16.0,9.0,22.2,0.1,0.0,66.0,6.8,27.3,1014.2,430,18274.0
2014-06-04,17.1,10.6,22.3,4.1,0.0,121.3,11.2,38.9,1008.4,352,32603.0
2014-06-05,14.5,9.5,18.8,2.1,0.0,208.3,16.3,51.9,1011.3,350,231387.0
2014-06-06,17.2,8.3,23.9,0.0,0.0,175.3,10.3,31.2,1016.6,868,45797.0
2014-06-07,21.3,11.8,28.6,0.0,0.0,120.0,8.8,25.2,1015.3,744,84693.0
2014-06-08,22.8,14.4,29.7,1.4,0.0,187.3,8.4,39.7,1017.2,638,21351.0
2014-06-09,22.5,16.2,29.1,5.7,0.0,38.7,11.7,54.8,1017.9,622,61233.0
2014-06-10,23.4,17.1,30.6,4.6,0.0,112.3,11.8,44.0,1017.9,564,237459.0
2014-06-11,20.1,14.8,24.9,0.1,0.0,219.0,12.4,42.0,1022.8,318,55505.0
2014-06-12,17.5,10.9,22.5,0.0,0.0,314.3,12.5,37.0,1024.8,772,63090.0
2014-06-13,16.0,10.9,20.2,0.9,0.0,189.3,16.0,50.9,1019.1,272,278361.0
2014-06-14,15.2,10.3,20.0,1.3,0.0,339.0,12.6,38.3,1018.1,246,132784.0
2014-06-15,15.9,8.7,21.9,0.0,0.0,218.7,8.9,29.9,1021.0,510,30578.0
2014-06-16,14.8,8.8,19.3,0.0,0.0,305.3,11.7,34.5,1019.3,296,58790.0
2014-06-17,16.9,10.9,22.1,0.0,0.0,335.7,10.0,28.2,1019.7,376,30383.0
2014-06-18,16.3,9.5,22.1,0.0,0.0,307.0,12.4,35.8,1019.5,630,87267.0
2014-06-19,14.5,11.2,17.8,0.8,0.0,290.7,18.9,53.3,1015.5,38,397552.0
2014-06-20,14.6,11.6,18.8,0.1,0.0,301.0,21.5,46.2,1014.3,232,423789.0
2014-06-21,14.3,11.1,18.9,0.9,0.0,284.3,15.9,43.5,1015.5,190,373209.0
2014-06-22,14.7,9.5,19.4,0.2,0.0,194.3,17.2,43.7,1017.3,344,371231.0
2014-06-23,14.4,7.1,19.7,3.3,0.0,197.7,14.7,44.1,1019.7,548,222079.0
2014-06-24,14.4,8.8,19.3,2.0,0.0,211.0,9.7,40.3,1016.1,142,63119.0
2014-06-25,13.6,9.1,18.1,3.3,0.0,138.0,10.8,33.0,1014.0,350,70776.0
2014-06-26,15.2,7.3,21.9,0.0,0.0,172.0,6.1,24.5,1015.3,482,24226.0
2014-06-27,17.2,10.4,23.7,1.9,0.0,146.0,9.1,37.4,1014.5,428,29366.0
2014-06-28,16.8,13.3,21.8,9.0,0.0,188.0,8.9,38.8,1010.1,190,86862.0
2014-06-29,15.5,12.6,20.2,2.1,0.0,266.0,11.4,38.1,1006.9,142,111806.0
2014-06-30,15.0,9.7,20.3,1.8,0.0,278.7,12.7,44.5,1013.0,412,80155.0
2014-07-01,14.5,8.9,19.8,3.0,0.0,185.7,11.3,33.2,1017.3,530,570727.0
2014-07-02,15.3,8.3,21.1,0.1,0.0,193.0,12.1,35.5,1020.2,630,769484.0
2014-07-03,18.2,8.9,25.6,0.0,0.0,215.7,10.2,33.7,1020.9,682,99197.0
2014-07-04,22.4,11.6,30.0,0.0,0.0,152.7,10.5,35.5,1012.2,724,124246.0
2014-07-05,21.6,18.0,27.2,2.0,0.0,157.7,11.1,46.1,1006.4,138,302345.0
2014-07-06,23.3,16.6,29.4,1.0,0.0,182.0,13.3,45.9,1008.9,558,44962.0
2014-07-07,20.1,15.3,24.3,7.0,0.0,307.3,11.9,33.4,1014.8,418,160113.0
2014-07-08,17.6,14.4,23.1,27.1,0.0,120.0,11.6,47.4,1008.0,66,35674.0
2014-07-09,18.7,15.3,23.8,19.2,0.0,133.0,13.8,47.3,1004.6,254,29282.0
2014-07-10,20.9,16.0,27.6,3.6,0.0,131.7,13.4,45.1,1008.5,566,505202.0
2014-07-11,20.1,14.7,25.0,1.3,0.0,117.3,14.2,49.7,1012.3,558,132722.0
2014-07-12,17.7,14.1,22.3,0.3,0.0,227.0,12.2,32.0,1011.8,440,235775.0
2014-07-13,17.0,13.8,22.7,10.5,0.0,224.0,9.5,42.1,1007.6,206,86638.0
2014-07-14,18.7,14.7,23.3,0.0,0.0,234.7,12.8,34.1,1010.7,242,198931.0
2014-07-15,19.5,14.2,23.8,0.0,0.0,222.7,10.2,30.5,1018.6,430,76102.0
2014-07-16,20.8,15.1,26.0,0.0,0.0,241.7,8.1,25.4,1020.9,594,20976.0
2014-07-17,21.7,13.6,28.2,0.0,0.0,266.7,6.8,23.4,1020.8,762,24166.0
2014-07-18,24.4,15.8,30.9,0.0,0.0,77.7,10.0,25.6,1018.0,830,32973.0
2014-07-19,26.0,18.6,32.6,0.4,0.0,91.7,12.6,35.2,1013.8,824,79513.0
2014-07-20,24.7,17.7,32.1,3.2,0.0,85.7,11.5,35.2,1009.9,472,118885.0
2014-07-21,22.3,18.7,26.6,6.5,0.0,144.0,15.9,37.4,1011.3,376,224408.0
